word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
"אבדן",0.333333333333333,0,0.3,2,0.181818181818182,1,0.666666666666667,0
"אבדק",0.333333333333333,0,0.3,2,0.181818181818182,1,0.111111111111111,0
"אבדר",0.333333333333333,0,0.3,2,0.181818181818182,1,0.222222222222222,0
"אבדת",0.333333333333333,0,0.3,2,0.181818181818182,1,0.8,2
"אבהה",0.333333333333333,0,0.3,2,0.4,2,0.4,2
"אבהי",0.333333333333333,0,0.3,2,0.4,2,0.545454545454545,1
"אבהל",0.333333333333333,0,0.3,2,0.4,2,0.727272727272727,1
"אבהק",0.333333333333333,0,0.3,2,0.4,2,0.111111111111111,0
"אבוא",0.333333333333333,0,0.3,2,0.555555555555556,0,0.333333333333333,0
"אבוב",0.333333333333333,0,0.3,2,0.555555555555556,0,0.3,2
"אבוד",0.333333333333333,0,0.3,2,0.555555555555556,0,0.181818181818182,1
"אבוז",0.333333333333333,0,0.3,2,0.555555555555556,0,0.1,2
"אבוי",0.333333333333333,0,0.3,2,0.555555555555556,0,0.545454545454545,1
"אבוך",0.333333333333333,0,0.3,2,0.555555555555556,0,0.818181818181818,1
"אבול",0.333333333333333,0,0.3,2,0.555555555555556,0,0.727272727272727,1
"אבוס",0.333333333333333,0,0.3,2,0.555555555555556,0,0.2,2
"אבור",0.333333333333333,0,0.3,2,0.555555555555556,0,0.222222222222222,0
"אבוש",0.333333333333333,0,0.3,2,0.555555555555556,0,0.0909090909090909,1
"אבות",0.333333333333333,0,0.3,2,0.555555555555556,0,0.8,2
"אבזה",0.333333333333333,0,0.3,2,0.1,2,0.4,2
"אבזז",0.333333333333333,0,0.3,2,0.1,2,0.1,2
"אבזך",0.333333333333333,0,0.3,2,0.1,2,0.818181818181818,1
"אבזם",0.333333333333333,0,0.3,2,0.1,2,0.777777777777778,0
"אבזן",0.333333333333333,0,0.3,2,0.1,2,0.666666666666667,0
"אבזק",0.333333333333333,0,0.3,2,0.1,2,0.111111111111111,0
"אבזר",0.333333333333333,0,0.3,2,0.1,2,0.222222222222222,0
"אבחה",0.333333333333333,0,0.3,2,0.636363636363636,1,0.4,2
"אבחל",0.333333333333333,0,0.3,2,0.636363636363636,1,0.727272727272727,1
"אבחן",0.333333333333333,0,0.3,2,0.636363636363636,1,0.666666666666667,0
